dataset,strategy,seed,task_id,n,coverage,coverage_deficit,mean_set_size,normalized_mean_set_size,p90_set_size,empty_rate,singleton_action_rate,no_decision_rate,action_accuracy,wrong_action_rate_all,top1_accuracy,valid_calibrator_rate
SplitCIFAR100,inferred_bucket,2,4,750,0.94,0.0,6.322666666666667,0.06322666666666667,12.0,0.0,0.04933333333333333,0.9506666666666667,1.0,0.0,0.6613333333333333,1.0
SplitCIFAR100,inferred_bucket,2,5,750,0.928,0.0,6.326666666666667,0.06326666666666667,11.0,0.0,0.03333333333333333,0.9666666666666667,1.0,0.0,0.5293333333333333,1.0
SplitCIFAR100,inferred_bucket,2,6,750,0.9173333333333333,0.0,3.7493333333333334,0.03749333333333334,7.0,0.0,0.18266666666666667,0.8173333333333334,0.9781021897810219,0.004,0.648,1.0
SplitCIFAR100,inferred_bucket,2,7,750,0.9053333333333333,0.0,2.7933333333333334,0.027933333333333338,5.0,0.0,0.24266666666666667,0.7573333333333333,0.9835164835164835,0.004,0.6706666666666666,1.0
SplitCIFAR100,inferred_bucket,2,8,750,0.9493333333333334,0.0,3.933333333333333,0.03933333333333333,6.0,0.0,0.09066666666666667,0.9093333333333333,0.9852941176470589,0.0013333333333333333,0.6733333333333333,1.0
SplitCIFAR100,inferred_bucket,2,9,750,0.952,0.0,2.9013333333333335,0.029013333333333335,5.0,0.0,0.248,0.752,0.9731182795698925,0.006666666666666667,0.768,1.0
SplitCIFAR100,inferred_bucket,3,0,750,0.8773333333333333,0.022666666666666724,20.122666666666667,0.2012266666666667,33.0,0.0,0.006666666666666667,0.9933333333333333,1.0,0.0,0.37333333333333335,1.0
SplitCIFAR100,inferred_bucket,3,1,750,0.8786666666666667,0.021333333333333315,15.104,0.15104,25.0,0.0,0.0013333333333333333,0.9986666666666667,1.0,0.0,0.37466666666666665,1.0
SplitCIFAR100,inferred_bucket,3,2,750,0.9266666666666666,0.0,6.045333333333334,0.06045333333333334,12.0,0.0,0.112,0.888,0.9761904761904762,0.0026666666666666666,0.656,1.0
SplitCIFAR100,inferred_bucket,3,3,750,0.8973333333333333,0.002666666666666706,10.738666666666667,0.10738666666666667,18.0,0.0,0.042666666666666665,0.9573333333333334,0.96875,0.0013333333333333333,0.508,1.0
SplitCIFAR100,inferred_bucket,3,4,750,0.9013333333333333,0.0,3.308,0.03308,6.0,0.0,0.22133333333333333,0.7786666666666666,0.9698795180722891,0.006666666666666667,0.6813333333333333,1.0
SplitCIFAR100,inferred_bucket,3,5,750,0.9386666666666666,0.0,8.510666666666667,0.08510666666666668,15.0,0.0,0.013333333333333334,0.9866666666666667,1.0,0.0,0.5573333333333333,1.0
SplitCIFAR100,inferred_bucket,3,6,750,0.8706666666666667,0.029333333333333322,7.666666666666667,0.07666666666666666,14.0,0.0,0.08,0.92,1.0,0.0,0.5213333333333333,1.0
SplitCIFAR100,inferred_bucket,3,7,750,0.872,0.028000000000000025,7.249333333333333,0.07249333333333334,11.0,0.0,0.04933333333333333,0.9506666666666667,1.0,0.0,0.39866666666666667,1.0
SplitCIFAR100,inferred_bucket,3,8,750,0.9106666666666666,0.0,3.8746666666666667,0.03874666666666667,6.0,0.0,0.044,0.956,0.9696969696969697,0.0013333333333333333,0.608,1.0
SplitCIFAR100,inferred_bucket,3,9,750,0.988,0.0,18.010666666666665,0.1801066666666667,32.0,0.0,0.02266666666666667,0.9773333333333334,1.0,0.0,0.604,1.0
SplitCIFAR100,inferred_bucket,4,0,750,0.8853333333333333,0.014666666666666717,5.525333333333333,0.05525333333333333,11.0,0.0,0.14266666666666666,0.8573333333333333,0.9439252336448598,0.008,0.6213333333333333,1.0
SplitCIFAR100,inferred_bucket,4,1,750,0.908,0.0,8.3,0.083,16.0,0.0,0.058666666666666666,0.9413333333333334,1.0,0.0,0.54,1.0
SplitCIFAR100,inferred_bucket,4,2,750,0.8866666666666667,0.013333333333333308,7.289333333333333,0.07289333333333334,12.0,0.0,0.05466666666666667,0.9453333333333334,0.9512195121951219,0.0026666666666666666,0.45466666666666666,1.0
SplitCIFAR100,inferred_bucket,4,3,750,0.9013333333333333,0.0,6.998666666666667,0.06998666666666667,13.0,0.0,0.072,0.928,0.9444444444444444,0.004,0.54,1.0
SplitCIFAR100,inferred_bucket,4,4,750,0.9173333333333333,0.0,12.064,0.12064000000000001,21.0,0.0,0.044,0.956,1.0,0.0,0.548,1.0
SplitCIFAR100,inferred_bucket,4,5,750,0.88,0.020000000000000018,8.28,0.0828,15.0,0.0,0.010666666666666666,0.9893333333333333,1.0,0.0,0.36933333333333335,1.0
SplitCIFAR100,inferred_bucket,4,6,750,0.9173333333333333,0.0,13.984,0.13984,23.0,0.0,0.010666666666666666,0.9893333333333333,1.0,0.0,0.41733333333333333,1.0
SplitCIFAR100,inferred_bucket,4,7,750,0.9306666666666666,0.0,13.062666666666667,0.13062666666666667,20.0,0.0,0.008,0.992,1.0,0.0,0.38666666666666666,1.0
SplitCIFAR100,inferred_bucket,4,8,750,0.8533333333333334,0.046666666666666634,1.636,0.01636,3.0,0.0013333333333333333,0.496,0.504,0.8844086021505376,0.05733333333333333,0.72,1.0
SplitCIFAR100,inferred_bucket,4,9,750,0.9306666666666666,0.0,4.273333333333333,0.04273333333333333,7.0,0.0,0.10933333333333334,0.8906666666666667,0.9878048780487805,0.0013333333333333333,0.6093333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,0,750,0.8746666666666667,0.02533333333333332,4.428,0.04428,9.0,0.0,0.16533333333333333,0.8346666666666667,0.967741935483871,0.005333333333333333,0.576,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,1,750,0.872,0.028000000000000025,5.693333333333333,0.056933333333333336,10.0,0.0,0.030666666666666665,0.9693333333333334,0.7391304347826086,0.008,0.6013333333333334,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,2,750,0.884,0.016000000000000014,7.8,0.078,13.0,0.0,0.06133333333333333,0.9386666666666666,0.9565217391304348,0.0026666666666666666,0.5533333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,3,750,0.852,0.04800000000000004,11.905333333333333,0.11905333333333334,22.0,0.0013333333333333333,0.04933333333333333,0.9506666666666667,0.7297297297297297,0.013333333333333334,0.45066666666666666,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,4,750,0.896,0.0040000000000000036,3.961333333333333,0.039613333333333334,8.0,0.0,0.17066666666666666,0.8293333333333334,0.9609375,0.006666666666666667,0.6546666666666666,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,5,750,0.9093333333333333,0.0,9.190666666666667,0.09190666666666668,16.0,0.0,0.004,0.996,0.3333333333333333,0.0026666666666666666,0.33866666666666667,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,6,750,0.892,0.008000000000000007,4.101333333333334,0.04101333333333333,7.0,0.0,0.156,0.844,0.9829059829059829,0.0026666666666666666,0.62,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,7,750,0.9253333333333333,0.0,12.165333333333333,0.12165333333333335,17.0,0.0,0.0,1.0,,0.0,0.38533333333333336,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,8,750,0.9186666666666666,0.0,2.6173333333333333,0.026173333333333337,4.0,0.0013333333333333333,0.192,0.808,0.9513888888888888,0.009333333333333334,0.7106666666666667,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,0,9,750,0.8906666666666667,0.009333333333333305,2.1653333333333333,0.02165333333333333,3.0,0.0013333333333333333,0.2773333333333333,0.7226666666666667,0.9615384615384616,0.010666666666666666,0.724,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,0,750,0.8586666666666667,0.04133333333333333,5.92,0.05920000000000001,12.0,0.0,0.10133333333333333,0.8986666666666667,0.9210526315789473,0.008,0.608,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,1,750,0.836,0.06400000000000006,21.488,0.21488000000000004,34.0,0.0013333333333333333,0.02266666666666667,0.9773333333333334,0.47058823529411764,0.012,0.28933333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,2,750,0.924,0.0,11.656,0.11656,20.0,0.0,0.032,0.968,1.0,0.0,0.5346666666666666,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,3,750,0.8573333333333333,0.04266666666666674,15.669333333333332,0.15669333333333335,22.0,0.0,0.0013333333333333333,0.9986666666666667,1.0,0.0,0.24666666666666667,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,4,750,0.864,0.03600000000000003,7.309333333333333,0.07309333333333334,13.0,0.0,0.072,0.928,1.0,0.0,0.524,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,5,750,0.9373333333333334,0.0,16.926666666666666,0.16926666666666668,26.0,0.0,0.0013333333333333333,0.9986666666666667,1.0,0.0,0.276,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,6,750,0.9013333333333333,0.0,18.994666666666667,0.18994666666666668,30.0,0.0,0.004,0.996,1.0,0.0,0.3586666666666667,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,7,750,0.8893333333333333,0.010666666666666713,16.477333333333334,0.1647733333333333,22.0,0.0,0.0026666666666666666,0.9973333333333333,1.0,0.0,0.22666666666666666,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,8,750,0.9213333333333333,0.0,2.192,0.02192,3.0,0.0013333333333333333,0.25333333333333335,0.7466666666666666,0.9315789473684211,0.017333333333333333,0.7373333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,1,9,750,0.9266666666666666,0.0,3.104,0.031039999999999998,5.0,0.0,0.14666666666666667,0.8533333333333333,1.0,0.0,0.6986666666666667,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,0,750,0.8506666666666667,0.04933333333333334,3.2373333333333334,0.03237333333333334,6.0,0.0,0.232,0.768,0.9310344827586207,0.016,0.668,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,1,750,0.928,0.0,13.104,0.13104,20.0,0.0,0.0013333333333333333,0.9986666666666667,1.0,0.0,0.4266666666666667,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,2,750,0.9173333333333333,0.0,6.421333333333333,0.06421333333333333,12.0,0.0,0.11066666666666666,0.8893333333333333,1.0,0.0,0.6053333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,3,750,0.8813333333333333,0.01866666666666672,4.546666666666667,0.04546666666666667,8.0,0.0013333333333333333,0.1,0.9,0.8933333333333333,0.010666666666666666,0.6106666666666667,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,4,750,0.94,0.0,6.322666666666667,0.06322666666666667,12.0,0.0,0.04933333333333333,0.9506666666666667,1.0,0.0,0.6613333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,5,750,0.928,0.0,6.326666666666667,0.06326666666666667,11.0,0.0,0.03333333333333333,0.9666666666666667,1.0,0.0,0.5293333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,6,750,0.9173333333333333,0.0,3.7493333333333334,0.03749333333333334,7.0,0.0,0.18266666666666667,0.8173333333333334,0.9781021897810219,0.004,0.648,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,7,750,0.9053333333333333,0.0,2.7933333333333334,0.027933333333333338,5.0,0.0,0.24266666666666667,0.7573333333333333,0.9835164835164835,0.004,0.6706666666666666,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,8,750,0.9173333333333333,0.0,2.7786666666666666,0.027786666666666668,5.0,0.0026666666666666666,0.15466666666666667,0.8453333333333333,0.9396551724137931,0.009333333333333334,0.6733333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,2,9,750,0.908,0.0,1.916,0.01916,3.0,0.0,0.4106666666666667,0.5893333333333333,0.9577922077922078,0.017333333333333333,0.768,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,0,750,0.6733333333333333,0.22666666666666668,4.954666666666666,0.04954666666666667,8.0,0.0,0.06,0.94,0.9333333333333333,0.004,0.37333333333333335,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,1,750,0.792,0.10799999999999998,11.922666666666666,0.11922666666666668,22.0,0.0,0.005333333333333333,0.9946666666666667,0.25,0.004,0.37466666666666665,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,2,750,0.9266666666666666,0.0,6.045333333333334,0.06045333333333334,12.0,0.0,0.112,0.888,0.9761904761904762,0.0026666666666666666,0.656,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,3,750,0.8973333333333333,0.002666666666666706,10.738666666666667,0.10738666666666667,18.0,0.0,0.042666666666666665,0.9573333333333334,0.96875,0.0013333333333333333,0.508,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,4,750,0.9013333333333333,0.0,3.308,0.03308,6.0,0.0,0.22133333333333333,0.7786666666666666,0.9698795180722891,0.006666666666666667,0.6813333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,5,750,0.9386666666666666,0.0,8.510666666666667,0.08510666666666668,15.0,0.0,0.013333333333333334,0.9866666666666667,1.0,0.0,0.5573333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,6,750,0.8706666666666667,0.029333333333333322,7.666666666666667,0.07666666666666666,14.0,0.0,0.08,0.92,1.0,0.0,0.5213333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,7,750,0.872,0.028000000000000025,7.249333333333333,0.07249333333333334,11.0,0.0,0.04933333333333333,0.9506666666666667,1.0,0.0,0.39866666666666667,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,8,750,0.9106666666666666,0.0,3.8746666666666667,0.03874666666666667,6.0,0.0,0.044,0.956,0.9696969696969697,0.0013333333333333333,0.608,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,3,9,750,0.9173333333333333,0.0,4.537333333333334,0.045373333333333335,7.0,0.0,0.08133333333333333,0.9186666666666666,0.9836065573770492,0.0013333333333333333,0.604,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,0,750,0.8853333333333333,0.014666666666666717,5.525333333333333,0.05525333333333333,11.0,0.0,0.14266666666666666,0.8573333333333333,0.9439252336448598,0.008,0.6213333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,1,750,0.908,0.0,8.3,0.083,16.0,0.0,0.058666666666666666,0.9413333333333334,1.0,0.0,0.54,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,2,750,0.8866666666666667,0.013333333333333308,7.289333333333333,0.07289333333333334,12.0,0.0,0.05466666666666667,0.9453333333333334,0.9512195121951219,0.0026666666666666666,0.45466666666666666,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,3,750,0.9013333333333333,0.0,6.998666666666667,0.06998666666666667,13.0,0.0,0.072,0.928,0.9444444444444444,0.004,0.54,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,4,750,0.9173333333333333,0.0,12.064,0.12064000000000001,21.0,0.0,0.044,0.956,1.0,0.0,0.548,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,5,750,0.88,0.020000000000000018,8.28,0.0828,15.0,0.0,0.010666666666666666,0.9893333333333333,1.0,0.0,0.36933333333333335,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,6,750,0.9173333333333333,0.0,13.984,0.13984,23.0,0.0,0.010666666666666666,0.9893333333333333,1.0,0.0,0.41733333333333333,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,7,750,0.9306666666666666,0.0,13.062666666666667,0.13062666666666667,20.0,0.0,0.008,0.992,1.0,0.0,0.38666666666666666,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,8,750,0.8533333333333334,0.046666666666666634,1.636,0.01636,3.0,0.0013333333333333333,0.496,0.504,0.8844086021505376,0.05733333333333333,0.72,1.0
SplitCIFAR100,oracle_qhat_selected_by_inferred_context,4,9,750,0.9306666666666666,0.0,4.273333333333333,0.04273333333333333,7.0,0.0,0.10933333333333334,0.8906666666666667,0.9878048780487805,0.0013333333333333333,0.6093333333333333,1.0
CORe50,global_seed,0,0,1500,0.7633333333333333,0.13666666666666671,40.35733333333334,0.8071466666666667,50.0,0.0,0.0,1.0,,0.0,0.07,1.0
CORe50,global_seed,0,1,1500,0.8053333333333333,0.09466666666666668,41.27466666666667,0.8254933333333333,50.0,0.0,0.0,1.0,,0.0,0.008666666666666666,1.0
CORe50,global_seed,0,2,1500,0.8413333333333334,0.058666666666666645,41.234,0.82468,50.0,0.0,0.0,1.0,,0.0,0.018666666666666668,1.0
CORe50,global_seed,0,3,1500,0.7533333333333333,0.14666666666666672,41.864,0.83728,50.0,0.0,0.0,1.0,,0.0,0.015333333333333332,1.0
CORe50,global_seed,0,4,1500,0.9613333333333334,0.0,43.946,0.87892,50.0,0.0,0.0,1.0,,0.0,0.358,1.0
CORe50,global_seed,0,5,1500,0.916,0.0,39.75866666666667,0.7951733333333333,50.0,0.0,0.0,1.0,,0.0,0.27466666666666667,1.0
CORe50,global_seed,0,6,1500,1.0,0.0,45.102,0.90204,50.0,0.0,0.0,1.0,,0.0,0.66,1.0
CORe50,global_seed,0,7,1500,1.0,0.0,43.382666666666665,0.8676533333333334,50.0,0.0,0.0,1.0,,0.0,0.5713333333333334,1.0
CORe50,global_seed,0,8,1500,0.9793333333333333,0.0,45.68266666666667,0.9136533333333333,50.0,0.0,0.0,1.0,,0.0,0.43333333333333335,1.0
CORe50,global_seed,0,9,1500,0.9926666666666667,0.0,41.754,0.8350799999999999,50.0,0.0,0.0,1.0,,0.0,0.4266666666666667,1.0
CORe50,global_seed,1,0,1500,0.63,0.27,39.300666666666665,0.7860133333333333,50.0,0.0,0.0,1.0,,0.0,0.008666666666666666,1.0
CORe50,global_seed,1,1,1500,0.87,0.030000000000000027,41.68866666666667,0.8337733333333333,50.0,0.0,0.0,1.0,,0.0,0.0013333333333333333,1.0
CORe50,global_seed,1,2,1500,0.8553333333333333,0.04466666666666674,31.09,0.6218,50.0,0.0,0.0,1.0,,0.0,0.3486666666666667,1.0
CORe50,global_seed,1,3,1500,0.9053333333333333,0.0,40.25066666666667,0.8050133333333334,50.0,0.0,0.0,1.0,,0.0,0.24666666666666667,1.0
CORe50,global_seed,1,4,1500,0.8953333333333333,0.004666666666666708,38.032666666666664,0.7606533333333333,50.0,0.0,0.0,1.0,,0.0,0.35,1.0
CORe50,global_seed,1,5,1500,0.9866666666666667,0.0,26.660666666666668,0.5332133333333333,50.0,0.0,0.0,1.0,,0.0,0.3546666666666667,1.0
CORe50,global_seed,1,6,1500,0.9993333333333333,0.0,34.20133333333333,0.6840266666666667,50.0,0.0,0.0,1.0,,0.0,0.6886666666666666,1.0
CORe50,global_seed,1,7,1500,0.9913333333333333,0.0,32.268,0.6453599999999999,50.0,0.0,0.0,1.0,,0.0,0.578,1.0
CORe50,global_seed,1,8,1500,0.9473333333333334,0.0,38.14333333333333,0.7628666666666666,50.0,0.0,0.0,1.0,,0.0,0.4666666666666667,1.0
CORe50,global_seed,1,9,1500,0.9913333333333333,0.0,31.826,0.63652,50.0,0.0,0.0,1.0,,0.0,0.44,1.0
CORe50,global_seed,2,0,1500,0.6173333333333333,0.28266666666666673,39.925333333333334,0.7985066666666667,50.0,0.0,0.002,0.998,0.0,0.002,0.020666666666666667,1.0
CORe50,global_seed,2,1,1500,0.742,0.15800000000000003,37.986666666666665,0.7597333333333333,50.0,0.0,0.0,1.0,,0.0,0.006666666666666667,1.0
CORe50,global_seed,2,2,1500,0.988,0.0,37.404,0.74808,50.0,0.0,0.0,1.0,,0.0,0.348,1.0
CORe50,global_seed,2,3,1500,0.9113333333333333,0.0,38.858666666666664,0.7771733333333335,50.0,0.0,0.0006666666666666666,0.9993333333333333,0.0,0.0006666666666666666,0.16866666666666666,1.0
CORe50,global_seed,2,4,1500,0.93,0.0,31.349333333333334,0.6269866666666667,50.0,0.0,0.0006666666666666666,0.9993333333333333,0.0,0.0006666666666666666,0.42533333333333334,1.0
CORe50,global_seed,2,5,1500,0.9546666666666667,0.0,36.620666666666665,0.7324133333333332,50.0,0.0,0.0,1.0,,0.0,0.30533333333333335,1.0
CORe50,global_seed,2,6,1500,0.996,0.0,40.844,0.8168800000000002,50.0,0.0,0.0,1.0,,0.0,0.7233333333333334,1.0
CORe50,global_seed,2,7,1500,0.98,0.0,34.36866666666667,0.6873733333333333,50.0,0.0,0.0,1.0,,0.0,0.6413333333333333,1.0
CORe50,global_seed,2,8,1500,0.946,0.0,38.952,0.77904,50.0,0.0,0.0,1.0,,0.0,0.5326666666666666,1.0
CORe50,global_seed,2,9,1500,0.9653333333333334,0.0,33.52466666666667,0.6704933333333334,50.0,0.0,0.0,1.0,,0.0,0.41933333333333334,1.0
CORe50,global_seed,3,0,1500,0.7073333333333334,0.19266666666666665,40.736,0.81472,50.0,0.0,0.0,1.0,,0.0,0.05266666666666667,1.0
CORe50,global_seed,3,1,1500,0.634,0.266,37.694,0.7538800000000001,50.0,0.0,0.0,1.0,,0.0,0.0,1.0
CORe50,global_seed,3,2,1500,0.9146666666666666,0.0,40.32533333333333,0.8065066666666667,50.0,0.0,0.0,1.0,,0.0,0.27,1.0
CORe50,global_seed,3,3,1500,0.896,0.0040000000000000036,42.79666666666667,0.8559333333333334,50.0,0.0,0.0,1.0,,0.0,0.074,1.0
CORe50,global_seed,3,4,1500,0.9573333333333334,0.0,40.037333333333336,0.8007466666666667,50.0,0.0,0.0,1.0,,0.0,0.3393333333333333,1.0
CORe50,global_seed,3,5,1500,0.9353333333333333,0.0,34.55733333333333,0.6911466666666667,50.0,0.0,0.0,1.0,,0.0,0.2826666666666667,1.0
CORe50,global_seed,3,6,1500,0.9993333333333333,0.0,43.352,0.8670399999999999,50.0,0.0,0.0,1.0,,0.0,0.6313333333333333,1.0
CORe50,global_seed,3,7,1500,1.0,0.0,38.907333333333334,0.7781466666666665,50.0,0.0,0.0,1.0,,0.0,0.6046666666666667,1.0
CORe50,global_seed,3,8,1500,0.9953333333333333,0.0,41.85666666666667,0.8371333333333332,50.0,0.0,0.0,1.0,,0.0,0.3933333333333333,1.0
CORe50,global_seed,3,9,1500,0.9973333333333333,0.0,36.577333333333335,0.7315466666666668,50.0,0.0,0.0,1.0,,0.0,0.41533333333333333,1.0
CORe50,global_seed,4,0,1500,0.6166666666666667,0.2833333333333333,38.24333333333333,0.7648666666666666,50.0,0.0,0.0,1.0,,0.0,0.054,1.0
CORe50,global_seed,4,1,1500,0.9013333333333333,0.0,35.398666666666664,0.7079733333333333,49.0,0.0,0.0,1.0,,0.0,0.12733333333333333,1.0
CORe50,global_seed,4,2,1500,0.9073333333333333,0.0,33.106,0.66212,49.0,0.0,0.0,1.0,,0.0,0.224,1.0
CORe50,global_seed,4,3,1500,0.8666666666666667,0.033333333333333326,37.782,0.75564,49.0,0.0,0.0,1.0,,0.0,0.10666666666666667,1.0
CORe50,global_seed,4,4,1500,0.9406666666666667,0.0,34.282,0.68564,49.0,0.0,0.0,1.0,,0.0,0.3006666666666667,1.0
CORe50,global_seed,4,5,1500,0.8353333333333334,0.06466666666666665,30.612666666666666,0.6122533333333333,48.0,0.0,0.0,1.0,,0.0,0.19066666666666668,1.0
CORe50,global_seed,4,6,1500,0.9513333333333334,0.0,32.720666666666666,0.6544133333333333,49.0,0.0,0.0,1.0,,0.0,0.5553333333333333,1.0
CORe50,global_seed,4,7,1500,0.9873333333333333,0.0,26.694666666666667,0.5338933333333333,48.0,0.0,0.0,1.0,,0.0,0.618,1.0
CORe50,global_seed,4,8,1500,0.942,0.0,34.91866666666667,0.6983733333333333,49.0,0.0,0.0,1.0,,0.0,0.33066666666666666,1.0
CORe50,global_seed,4,9,1500,0.976,0.0,29.128666666666668,0.5825733333333334,47.0,0.0,0.0,1.0,,0.0,0.3566666666666667,1.0
CORe50,stale_t0_seed,0,0,1500,0.918,0.0,48.212,0.9642400000000001,50.0,0.0,0.0,1.0,,0.0,0.07,1.0
CORe50,stale_t0_seed,0,1,1500,0.9613333333333334,0.0,48.409333333333336,0.9681866666666666,50.0,0.0,0.0,1.0,,0.0,0.008666666666666666,1.0
CORe50,stale_t0_seed,0,2,1500,0.9826666666666667,0.0,48.582,0.9716400000000001,50.0,0.0,0.0,1.0,,0.0,0.018666666666666668,1.0
CORe50,stale_t0_seed,0,3,1500,0.9553333333333334,0.0,48.968,0.97936,50.0,0.0,0.0,1.0,,0.0,0.015333333333333332,1.0
CORe50,stale_t0_seed,0,4,1500,0.9953333333333333,0.0,49.227333333333334,0.9845466666666668,50.0,0.0,0.0,1.0,,0.0,0.358,1.0
CORe50,stale_t0_seed,0,5,1500,0.966,0.0,47.96066666666667,0.9592133333333335,50.0,0.0,0.0,1.0,,0.0,0.27466666666666667,1.0
CORe50,stale_t0_seed,0,6,1500,1.0,0.0,49.386,0.9877199999999999,50.0,0.0,0.0,1.0,,0.0,0.66,1.0
CORe50,stale_t0_seed,0,7,1500,1.0,0.0,49.308,0.98616,50.0,0.0,0.0,1.0,,0.0,0.5713333333333334,1.0
CORe50,stale_t0_seed,0,8,1500,1.0,0.0,49.55266666666667,0.9910533333333332,50.0,0.0,0.0,1.0,,0.0,0.43333333333333335,1.0
CORe50,stale_t0_seed,0,9,1500,1.0,0.0,48.97,0.9793999999999999,50.0,0.0,0.0,1.0,,0.0,0.4266666666666667,1.0
CORe50,stale_t0_seed,1,0,1500,0.8853333333333333,0.014666666666666717,47.586666666666666,0.9517333333333333,50.0,0.0,0.0,1.0,,0.0,0.008666666666666666,1.0
CORe50,stale_t0_seed,1,1,1500,0.9806666666666667,0.0,48.601333333333336,0.9720266666666666,50.0,0.0,0.0,1.0,,0.0,0.0013333333333333333,1.0
CORe50,stale_t0_seed,1,2,1500,0.9473333333333334,0.0,44.282,0.88564,50.0,0.0,0.0,1.0,,0.0,0.3486666666666667,1.0
CORe50,stale_t0_seed,1,3,1500,0.9586666666666667,0.0,47.919333333333334,0.9583866666666666,50.0,0.0,0.0,1.0,,0.0,0.24666666666666667,1.0
CORe50,stale_t0_seed,1,4,1500,0.982,0.0,47.778,0.9555600000000001,50.0,0.0,0.0,1.0,,0.0,0.35,1.0
CORe50,stale_t0_seed,1,5,1500,0.9993333333333333,0.0,37.518,0.75036,50.0,0.0,0.0,1.0,,0.0,0.3546666666666667,1.0
CORe50,stale_t0_seed,1,6,1500,0.9993333333333333,0.0,45.26866666666667,0.9053733333333333,50.0,0.0,0.0,1.0,,0.0,0.6886666666666666,1.0
CORe50,stale_t0_seed,1,7,1500,0.9986666666666667,0.0,44.60933333333333,0.8921866666666667,50.0,0.0,0.0,1.0,,0.0,0.578,1.0
CORe50,stale_t0_seed,1,8,1500,0.976,0.0,46.803333333333335,0.9360666666666667,50.0,0.0,0.0,1.0,,0.0,0.4666666666666667,1.0
CORe50,stale_t0_seed,1,9,1500,0.9993333333333333,0.0,45.046,0.90092,50.0,0.0,0.0,1.0,,0.0,0.44,1.0
CORe50,stale_t0_seed,2,0,1500,0.9026666666666666,0.0,48.108,0.96216,50.0,0.0,0.0,1.0,,0.0,0.020666666666666667,1.0
CORe50,stale_t0_seed,2,1,1500,0.9393333333333334,0.0,47.11266666666667,0.9422533333333334,50.0,0.0,0.0,1.0,,0.0,0.006666666666666667,1.0
CORe50,stale_t0_seed,2,2,1500,0.9993333333333333,0.0,48.45066666666666,0.9690133333333333,50.0,0.0,0.0,1.0,,0.0,0.348,1.0
